legacy_permission_id,legacy_key,table_name,proposed_stable_key,route_controller_actions,row_scope,document_access,report_access,evidence
137,browse_police_clearance,police_clearance,candidate.police_clearance.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
138,read_police_clearance,police_clearance,candidate.police_clearance.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
139,edit_police_clearance,police_clearance,candidate.police_clearance.edit,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
140,add_police_clearance,police_clearance,candidate.police_clearance.add,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
141,delete_police_clearance,police_clearance,candidate.police_clearance.delete,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
142,browse_manpower_training,manpower_training,operations.manpower_training.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
143,read_manpower_training,manpower_training,operations.manpower_training.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
144,edit_manpower_training,manpower_training,operations.manpower_training.edit,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
145,add_manpower_training,manpower_training,operations.manpower_training.add,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
146,delete_manpower_training,manpower_training,operations.manpower_training.delete,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
147,browse_manpower_trainings,manpower_trainings,workflow.manpower_trainings.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
148,read_manpower_trainings,manpower_trainings,workflow.manpower_trainings.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
149,edit_manpower_trainings,manpower_trainings,workflow.manpower_trainings.edit,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
150,add_manpower_trainings,manpower_trainings,workflow.manpower_trainings.add,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
151,delete_manpower_trainings,manpower_trainings,workflow.manpower_trainings.delete,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
152,browse_medicals,medicals,candidate.medicals.browse,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:271,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
153,read_medicals,medicals,candidate.medicals.read,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:271,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
154,edit_medicals,medicals,candidate.medicals.edit,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:271,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
155,add_medicals,medicals,candidate.medicals.add,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:271,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
156,delete_medicals,medicals,candidate.medicals.delete,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:271,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
157,browse_labour_contracts,labour_contracts,candidate.labour_contracts.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
158,read_labour_contracts,labour_contracts,candidate.labour_contracts.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
159,edit_labour_contracts,labour_contracts,candidate.labour_contracts.edit,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
160,add_labour_contracts,labour_contracts,candidate.labour_contracts.add,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
161,delete_labour_contracts,labour_contracts,candidate.labour_contracts.delete,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
162,browse_visa_immigrations,visa_immigrations,candidate.visa_immigrations.browse,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:38 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
163,read_visa_immigrations,visa_immigrations,candidate.visa_immigrations.read,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:38 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
164,edit_visa_immigrations,visa_immigrations,candidate.visa_immigrations.edit,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:38 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
165,add_visa_immigrations,visa_immigrations,candidate.visa_immigrations.add,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:38 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
166,delete_visa_immigrations,visa_immigrations,candidate.visa_immigrations.delete,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:38 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
167,browse_flight_schedules,flight_schedules,candidate.flight_schedules.browse,src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/routes/admin.php:22,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
168,read_flight_schedules,flight_schedules,candidate.flight_schedules.read,src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/routes/admin.php:22,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
169,edit_flight_schedules,flight_schedules,candidate.flight_schedules.edit,src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/routes/admin.php:22,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
170,add_flight_schedules,flight_schedules,candidate.flight_schedules.add,src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/routes/admin.php:22,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
171,delete_flight_schedules,flight_schedules,candidate.flight_schedules.delete,src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/routes/admin.php:22,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
172,browse_arcs,arcs,candidate.arcs.browse,src/app/Http/Controllers/Admin/VoyagerReportController.php:778 | src/routes/admin.php:31,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
173,read_arcs,arcs,candidate.arcs.read,src/app/Http/Controllers/Admin/VoyagerReportController.php:778 | src/routes/admin.php:31,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
174,edit_arcs,arcs,candidate.arcs.edit,src/app/Http/Controllers/Admin/VoyagerReportController.php:778 | src/routes/admin.php:31,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
175,add_arcs,arcs,candidate.arcs.add,src/app/Http/Controllers/Admin/VoyagerReportController.php:778 | src/routes/admin.php:31,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
176,delete_arcs,arcs,candidate.arcs.delete,src/app/Http/Controllers/Admin/VoyagerReportController.php:778 | src/routes/admin.php:31,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
177,browse_police_clearances,police_clearances,workflow.police_clearances.browse,src/app/Http/Controllers/Admin/VoyagerReportController.php:752,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
178,read_police_clearances,police_clearances,workflow.police_clearances.read,src/app/Http/Controllers/Admin/VoyagerReportController.php:752,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
179,edit_police_clearances,police_clearances,workflow.police_clearances.edit,src/app/Http/Controllers/Admin/VoyagerReportController.php:752,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
180,add_police_clearances,police_clearances,workflow.police_clearances.add,src/app/Http/Controllers/Admin/VoyagerReportController.php:752,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
181,delete_police_clearances,police_clearances,workflow.police_clearances.delete,src/app/Http/Controllers/Admin/VoyagerReportController.php:752,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
182,browse_notifications,notifications,communications.notifications.browse,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidatesController.php:10 | src/app/Http/Controllers/Admin/VoyagerExamController.php:7 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:9 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:16 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:8 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:9 | src/app/Http/Controllers/Auth/ForgotPasswordController.php:16 | src/routes/admin.php:47,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
183,read_notifications,notifications,communications.notifications.read,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidatesController.php:10 | src/app/Http/Controllers/Admin/VoyagerExamController.php:7 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:9 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:16 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:8 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:9 | src/app/Http/Controllers/Auth/ForgotPasswordController.php:16 | src/routes/admin.php:47,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
184,edit_notifications,notifications,communications.notifications.edit,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidatesController.php:10 | src/app/Http/Controllers/Admin/VoyagerExamController.php:7 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:9 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:16 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:8 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:9 | src/app/Http/Controllers/Auth/ForgotPasswordController.php:16 | src/routes/admin.php:47,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
185,add_notifications,notifications,communications.notifications.add,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidatesController.php:10 | src/app/Http/Controllers/Admin/VoyagerExamController.php:7 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:9 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:16 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:8 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:9 | src/app/Http/Controllers/Auth/ForgotPasswordController.php:16 | src/routes/admin.php:47,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
186,delete_notifications,notifications,communications.notifications.delete,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:9 | src/app/Http/Controllers/Admin/VoyagerCandidatesController.php:10 | src/app/Http/Controllers/Admin/VoyagerExamController.php:7 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:9 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:16 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:8 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:9 | src/app/Http/Controllers/Auth/ForgotPasswordController.php:16 | src/routes/admin.php:47,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
187,browse_exams,exams,operations.exams.browse,src/app/Http/Controllers/Admin/VoyagerExamController.php:50 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:8 | src/app/Http/Controllers/Admin/VoyagerReportController.php:564 | src/routes/admin.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
188,read_exams,exams,operations.exams.read,src/app/Http/Controllers/Admin/VoyagerExamController.php:50 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:8 | src/app/Http/Controllers/Admin/VoyagerReportController.php:564 | src/routes/admin.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
189,edit_exams,exams,operations.exams.edit,src/app/Http/Controllers/Admin/VoyagerExamController.php:50 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:8 | src/app/Http/Controllers/Admin/VoyagerReportController.php:564 | src/routes/admin.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
190,add_exams,exams,operations.exams.add,src/app/Http/Controllers/Admin/VoyagerExamController.php:50 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:8 | src/app/Http/Controllers/Admin/VoyagerReportController.php:564 | src/routes/admin.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
191,delete_exams,exams,operations.exams.delete,src/app/Http/Controllers/Admin/VoyagerExamController.php:50 | src/app/Http/Controllers/Admin/VoyagerExamResultController.php:8 | src/app/Http/Controllers/Admin/VoyagerReportController.php:564 | src/routes/admin.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
192,browse_exam_results,exam_results,operations.exam_results.browse,src/app/Http/Controllers/Admin/VoyagerExamResultController.php:36 | src/app/Http/Controllers/Admin/VoyagerReportController.php:649,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
193,read_exam_results,exam_results,operations.exam_results.read,src/app/Http/Controllers/Admin/VoyagerExamResultController.php:36 | src/app/Http/Controllers/Admin/VoyagerReportController.php:649,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
194,edit_exam_results,exam_results,operations.exam_results.edit,src/app/Http/Controllers/Admin/VoyagerExamResultController.php:36 | src/app/Http/Controllers/Admin/VoyagerReportController.php:649,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
195,add_exam_results,exam_results,operations.exam_results.add,src/app/Http/Controllers/Admin/VoyagerExamResultController.php:36 | src/app/Http/Controllers/Admin/VoyagerReportController.php:649,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
196,delete_exam_results,exam_results,operations.exam_results.delete,src/app/Http/Controllers/Admin/VoyagerExamResultController.php:36 | src/app/Http/Controllers/Admin/VoyagerReportController.php:649,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
197,browse_payment_requests,payment_requests,finance.payment_requests.browse,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:11 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:18 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:7 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:8 | src/routes/admin.php:82,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
198,read_payment_requests,payment_requests,finance.payment_requests.read,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:11 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:18 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:7 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:8 | src/routes/admin.php:82,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
199,edit_payment_requests,payment_requests,finance.payment_requests.edit,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:11 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:18 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:7 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:8 | src/routes/admin.php:82,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
